nombre,tipo_organizacion,municipio_codigo,municipio,direccion,barrio,lat,lng,responsable_nombre,telefono,instagram,horario_texto,necesita_urgente,recibe,no_recibe,notas,fuente_nombre,fuente_url
Fundación Banco Arquidiocesano de Alimentos (FUBAM),alcaldia,05001,Medellín,"Carrera 52 #30A-97, barrio Guayabal",,6.227401,-75.577795,,,,,agua_embotellada;no_perecederos;comida_preparada,agua_embotellada;granos;aceite;tejas;enlatados;panela_azucar;jabon;toallas_higienicas;panales_bebe;colchonetas;cobijas;no_perecederos;comida_preparada,medicamentos_sellados;ropa_usada_buen_estado;comida_preparada,"Lo opera FUBAM, en alianza con la Alcaldía de Medellín y Corporación Presentes. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Garbanzos; Arvejas; Harina de maíz y trigo; Chocolate; Frutos secos; Avena; Leche en polvo; Leche UHT; Toallitas húmedas; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Fundación Saciar,alcaldia,05001,Medellín,"Carrera 50 #25-261, barrio Belén",,6.228658,-75.57672,,,,,agua_embotellada;no_perecederos;comida_preparada,agua_embotellada;granos;aceite;tejas;enlatados;panela_azucar;jabon;papel_higienico;toallas_higienicas;panales_bebe;colchonetas;cobijas;no_perecederos;comida_preparada,medicamentos_sellados;ropa_usada_buen_estado;comida_preparada,"Lo opera Fundación Saciar, en alianza con la Alcaldía de Medellín. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Harina; Leche en polvo; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Hall principal de la Alcaldía de Medellín,alcaldia,05001,Medellín,"Centro Administrativo Municipal La Alpujarra, Calle 44 #52-165",,6.244698,-75.573776,,,,,agua_embotellada;no_perecederos;comida_preparada;colchonetas,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Lo opera Alcaldía de Medellín. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Somos Belisario — oficina,particular,05001,Medellín,Calle 7 #35-44 (oficina),,6.206436,-75.565875,,,,,agua_embotellada;no_perecederos;comida_preparada,agua_embotellada;no_perecederos;comida_preparada;ropa_nueva,ropa_usada_buen_estado,"Lo opera Somos Belisario Grupo Empresarial. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Medicinas. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Somos Belisario Grupo Empresarial (cuenta oficial de la empresa) (vía Centros de Acopio Colombia),https://www.instagram.com/somosbelisario/p/Db6ksTmO0Us/
Terminal del Norte — local 9840,alcaldia,05001,Medellín,"Terminal de Transporte del Norte, Carrera 64C #78-580, local 9840",,6.278643,-75.571091,,,,,agua_embotellada;no_perecederos;comida_preparada;colchonetas,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Lo opera Terminales Medellín, en alianza con la Alcaldía de Medellín. · Acopio Colombia lo dio por verificado el 2026-08-12 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Alcaldía de Medellín — Secretaría de Inclusión Social y Familia (boletín oficial) (vía Centros de Acopio Colombia),https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Terminal del Sur — Local 015,empresa,05001,Medellín,"Local 015, Centro Comercial Terminal del Sur",,6.21652,-75.587203,,,,,agua_embotellada;no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;no_perecederos;comida_preparada;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;guantes_trabajo;tapabocas,comida_preparada,"Lo opera Tigresas de la Patria — «Colombia un solo corazón». · Acopio Colombia lo dio por verificado el 2026-08-15 contra el canal propio de la entidad. Igual hay que llamar: acá no se publica nada sin confirmar de primera mano. · No cabe en nuestras categorías, preguntarlo al llamar: Cascos de seguridad para rescate; Gafas de protección; Elementos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Tigresas Moviéndose con Corazón — «Red Nacional de Puntos de Solidaridad» (historia destacada «📍Puntos» de la cuenta oficial de la campaña) (vía Centros de Acopio Colombia),https://www.instagram.com/tigresasmoviendoseconcorazon
Bodega Guayaquiliando,particular,05001,Medellín,"Carrera 81 #33AA-08, al lado del restaurante 7 Mesas, cerca de la iglesia de Santa Gema",,6.238727,-75.602998,,,,10:00 a. m. – 8:00 p. m.,no_perecederos;comida_preparada;formula_infantil;botiquin,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos;formula_infantil;botiquin,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Acopio Colombia lo tiene como REPORTADO, sin verificar contra la entidad. Confirmar antes que nada. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Cajas de cartón; Artículos de aseo personal; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Guayaquiliando — publicación propia de la cuenta que opera el punto (vía Centros de Acopio Colombia),https://www.instagram.com/p/Db8k6QDxYux/
Fundación El Arte de los Sueños,fundacion,05001,Medellín,"Barrio Perpetuo Socorro, Carrera 48 #35-47",,6.236355,-75.572418,,,,"Lunes, miércoles y viernes 8:30 a. m. – 12:00 m.; martes y jueves 8:30 a. m. – 4:00 p. m.",no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Acopio Colombia lo tiene como REPORTADO, sin verificar contra la entidad. Confirmar antes que nada. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Pieza gráfica ciudadana difundida en redes (sin entidad identificable) (vía Centros de Acopio Colombia),https://emergency-rosy.vercel.app/
Librería Rodante Delfos,particular,05001,Medellín,"Carrera 79 #52A-34, barrio Los Colores",,6.270114,-75.594103,,,,"Jueves, viernes y sábados",no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Acopio Colombia lo tiene como REPORTADO, sin verificar contra la entidad. Confirmar antes que nada. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Librería Rodante Delfos — publicación propia (vía Centros de Acopio Colombia),https://www.instagram.com/libreriadelfos1/
Remanence,particular,05001,Medellín,Calle 10B #35-27,,6.210096,-75.565046,,,,"Lunes a domingo, 11:00 a. m. – 5:30 p. m.",no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Acopio Colombia lo tiene como REPORTADO, sin verificar contra la entidad. Confirmar antes que nada. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Pieza gráfica ciudadana difundida en redes (sin entidad identificable) (vía Centros de Acopio Colombia),https://emergency-rosy.vercel.app/
Batallón Girardot,gobernacion,05001,Medellín,Calle 66E #39-84,,6.259893,-75.545604,,,,,no_perecederos;comida_preparada;colchonetas,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Lo opera Ejército Nacional de Colombia. · Acopio Colombia lo tiene como REPORTADO, sin verificar contra la entidad. Confirmar antes que nada. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Pieza gráfica ciudadana difundida en redes (sin entidad identificable) (vía Centros de Acopio Colombia),https://emergency-rosy.vercel.app/
La Razón,particular,05001,Medellín,Calle 44 #42-70,,6.245782,-75.573249,,,,,no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Acopio Colombia lo tiene como REPORTADO, sin verificar contra la entidad. Confirmar antes que nada. · PIN APROXIMADO según la fuente. Verificarlo al editar. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Pieza gráfica ciudadana difundida en redes (sin entidad identificable) (vía Centros de Acopio Colombia),https://emergency-rosy.vercel.app/
Simón Coffee,particular,05001,Medellín,Carrera 37 #10-54,,6.209586,-75.566377,,,,,no_perecederos;comida_preparada,agua_embotellada;granos;aceite;enlatados;panela_azucar;comida_preparada;colchonetas;cobijas;panales_bebe;no_perecederos,ropa_usada_buen_estado;medicamentos_sellados;comida_preparada,"Acopio Colombia lo tiene como REPORTADO, sin verificar contra la entidad. Confirmar antes que nada. · No cabe en nuestras categorías, preguntarlo al llamar: Leche; Harina; Artículos de aseo; Productos vencidos. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar.",Pieza gráfica ciudadana difundida en redes (sin entidad identificable) (vía Centros de Acopio Colombia),https://emergency-rosy.vercel.app/
Fundación Banco Arquidiocesano de Alimentos,fundacion,05001,Medellín,Carrera 52 # 30A-97,,6.2697324,-75.6025597,,,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"La dirección no viene del anuncio del acopio sino del directorio de la sede (El Tiempo (la única fuente que publicó esta dirección)). Confirmar que ahí es donde reciben. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Fundación Saciar,fundacion,05001,Medellín,Carrera 50 # 25-261,,6.2697324,-75.6025597,,,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"La dirección no viene del anuncio del acopio sino del directorio de la sede (El Tiempo). Confirmar que ahí es donde reciben. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Parque Biblioteca Belén,alcaldia,05001,Medellín,Carrera 76 # 18A-19,Belén,6.2240156,-75.5981252,,,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"La dirección no viene del anuncio del acopio sino del directorio de la sede (Sistema de Bibliotecas Públicas de Medellín). Confirmar que ahí es donde reciben. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Parque Biblioteca San Javier (Pbro. José Luis Arroyave),alcaldia,05001,Medellín,Calle 42C # 95-50,San Javier,6.2547928,-75.6135718,,,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"La dirección no viene del anuncio del acopio sino del directorio de la sede (Sistema de Bibliotecas Públicas de Medellín). Confirmar que ahí es donde reciben. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Parque Biblioteca Gabriel García Márquez,alcaldia,05001,Medellín,Carrera 80 # 104-04,Doce de Octubre,6.3043288,-75.5777593,,6045570392,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"OJO: no confundir con el Parque Biblioteca Tomás Carrasquilla (La Quintana), que queda en Carrera 80 # 82-60. Son bibliotecas distintas y varias búsquedas las mezclan. · La dirección no viene del anuncio del acopio sino del directorio de la sede (Sistema de Bibliotecas Públicas de Medellín). Confirmar que ahí es donde reciben. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Parque Biblioteca León de Greiff,alcaldia,05001,Medellín,Calle 59A # 36-30,La Ladera,6.2514525,-75.5538701,,6045570405,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"La dirección no viene del anuncio del acopio sino del directorio de la sede (Sistema de Bibliotecas Públicas de Medellín). Confirmar que ahí es donde reciben. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Biblioteca Pública El Poblado,alcaldia,05001,Medellín,Calle 3B Sur # 29B-56,"El Poblado (UVA Ilusión Verde, Los Naranjos)",6.2006197,-75.5636832,,,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"La dirección no viene del anuncio del acopio sino del directorio de la sede (Red de Bibliotecas / Vivir en El Poblado). Confirmar que ahí es donde reciben. · PIN APROXIMADO (ubicado por barrio, aproximado). Verificarlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Terminal del Norte (local 9840),empresa,05001,Medellín,Carrera 64C # 78-580,Caribe,6.2792353,-75.5707564,,6044448020,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"El punto es el local 9840 dentro de la terminal. Preguntar por él al llamar. · La dirección no viene del anuncio del acopio sino del directorio de la sede (Terminales Medellín). Confirmar que ahí es donde reciben. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Universidad EAFIT (placa cubierta),universidad,05001,Medellín,Carrera 49 # 7 Sur-50,El Poblado,6.2002022,-75.5784855,,6042619500,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"La dirección no viene del anuncio del acopio sino del directorio de la sede (Universidad EAFIT). Confirmar que ahí es donde reciben. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Hall de la Alcaldía de Medellín,alcaldia,05001,Medellín,Calle 44 # 52-165,La Alpujarra (Centro Administrativo Municipal),6.2697324,-75.6025597,,6044444144,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"La dirección no viene del anuncio del acopio sino del directorio de la sede (Alcaldía de Medellín). Confirmar que ahí es donde reciben. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",Alcaldía de Medellín,https://www.medellin.gov.co/es/sala-de-prensa/noticias/en-10-puntos-se-recibiran-las-donaciones-para-enviar-desde-medellin-a-las-comunidades-afectadas-por-el-sismo/
Librería Rodante Delfos,particular,05001,Medellín,Carrera 79 # 52A-23,Laureles-Estadio,6.2492382,-75.5886543,,3235403547,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"Iniciativa de la red Reddhhpac, no de la Alcaldía. Es una librería: preguntar hasta cuándo reciben y en qué horario, que la fuente no lo dice. · PIN APROXIMADO (ubicado por barrio, aproximado). Verificarlo al editar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",El Colombiano,https://www.elcolombiano.com/colombia/donde-donar-choco-centros-acopio-cuentas-oficiales-terremoto-colombia-KB39837058
Universidad de Antioquia — Proyecto Oficinas Estudiantiles (POE),universidad,05001,Medellín,"Calle 67 # 53-108, bloque 9 oficina 211B",Ciudad Universitaria,6.2673793,-75.5689131,,3235403547,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,medicamentos_sellados;ropa_usada_buen_estado;ropa_nueva,"Reddhhpac. OJO: comparte el bloque 9 con el punto del Colectivo Afro UdeA; van a salir marcados como posible duplicado y NO lo son, son dos grupos distintos. Confirmar cuál recibe qué. · PIN APROXIMADO (ubicado por barrio, aproximado). Verificarlo al editar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",El Colombiano,https://www.elcolombiano.com/colombia/donde-donar-choco-centros-acopio-cuentas-oficiales-terremoto-colombia-KB39837058
Colectivo Afro UdeA,particular,05001,Medellín,"Calle 67 # 53-108, bajos del bloque 9",Ciudad Universitaria,6.2673793,-75.5689131,,3114505940,,Lunes a viernes de 9:00 a.m. a 5:00 p.m.,,agua_embotellada;no_perecederos;granos;aceite;enlatados;panela_azucar;jabon;cepillo_crema_dental;toallas_higienicas;papel_higienico;panales_bebe;colchonetas;cobijas,ropa_usada_buen_estado;ropa_nueva,"Colectivo estudiantil. La fuente dice expresamente que NO está recibiendo ropa. El número es WhatsApp; también tienen correo colectivoafroudea@gmail.com. · PIN APROXIMADO (ubicado por barrio, aproximado). Verificarlo al editar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",El Colombiano,https://www.elcolombiano.com/colombia/donde-donar-choco-centros-acopio-cuentas-oficiales-terremoto-colombia-KB39837058
Laika Agua Bendita,empresa,05001,Medellín,Calle 2 Sur # 32-54,,6.2697324,-75.6025597,,,,"Lunes a domingo, de 8:00 a.m. a 5:00 p.m. (por confirmar)",,alimento_perro;alimento_gato;guacales,,"SOLO MASCOTAS: comida y accesorios para perros y gatos. Es una tienda; confirmar horario y hasta cuándo reciben. · PIN SIN UBICAR: quedó en el centro de la ciudad, no en la dirección. Moverlo al editar. · SIN CONTACTO: conseguir teléfono o Instagram antes de poder verificar. · El Tiempo reporta 8am-5pm; Infobae dice 'entre 8:00 a.m. y 6:00 p.m., dependiendo del lugar'. Ninguna fuente da el horario punto por punto. Se carga como texto, sin franjas estructuradas: sin franjas UnAcopio no muestra el sello de 'Abierto ahora', que es justo lo correcto mientras nadie confirme.",El Tiempo,https://www.eltiempo.com/cultura/gente/asi-puede-donar-comida-y-articulos-para-mascotas-afectadas-por-el-terremoto-en-colombia-3577609
